Group,Task,Date,Start,Finish,Minutes,Duration
Work,Client,2019/04/01,12:50 PM,4:00 PM,190,03:10:00
Work,Client,2019/04/01,5:40 PM,8:20 PM,160,02:40:00
Work,Client,2019/04/02,10:00 AM,2:00 PM,240,04:00:00
Work,Client,2019/04/04,1:10 PM,5:50 PM,280,04:40:00
Work,Client,2019/04/04,9:00 PM,9:25 PM,25,00:25:00
Work,Client,2019/04/07,12:40 PM,4:20 PM,220,03:40:00
Work,Client,2019/04/07,4:20 PM,5:45 PM,85,01:25:00
Work,Client,2019/04/09,10:00 AM,12:15 PM,135,02:15:00
Work,Client,2019/04/10,1:50 PM,4:00 PM,130,02:10:00
Work,Client,2019/04/10,5:00 PM,9:40 PM,280,04:40:00
Work,Client,2019/04/11,1:35 PM,8:00 PM,385,06:25:00
Work,Client,2019/04/14,2:25 PM,6:55 PM,270,04:30:00
Work,Client,2019/04/15,4:47 PM,7:47 PM,180,03:00:00
Work,Client,2019/04/16,11:20 AM,3:00 PM,220,03:40:00
Work,Client,2019/04/17,3:22 PM,8:24 PM,302,05:02:00
Work,Client,2019/04/20,12:07 PM,2:43 PM,156,02:36:00
Work,Client,2019/04/20,2:43 PM,3:05 PM,22,00:22:00
Work,Client,2019/04/20,3:05 PM,3:25 PM,20,00:20:00
Work,Client,2019/04/23,9:50 AM,4:00 PM,370,06:10:00
Work,Client,2019/04/25,6:20 PM,7:10 PM,50,00:50:00
Work,Client,2019/04/26,12:05 PM,2:45 PM,160,02:40:00
Work,Client,2019/04/27,1:05 PM,2:05 PM,60,01:00:00
Work,Client,2019/04/05,1:03 PM,1:41 PM,38,00:38:00
Work,Client,2019/04/17,12:45 PM,1:55 PM,70,01:10:00
Work,Client,2019/04/18,10:00 AM,1:30 PM,210,03:30:00
Work,Client,2019/04/22,3:00 PM,4:00 PM,60,01:00:00
Work,Client,2019/04/23,1:00 PM,2:00 PM,60,01:00:00
Work,Client,2019/04/30,4:20 PM,5:40 PM,80,01:20:00
Life,Family,2019/04/01,10:00 AM,11:36 AM,96,01:36:00
Life,Family,2019/04/01,9:31 PM,10:58 PM,87,01:27:00
Life,Family,2019/04/02,3:17 PM,10:38 PM,441,07:21:00
Life,Family,2019/04/03,9:00 AM,11:45 PM,885,14:45:00
Life,Family,2019/04/04,10:37 AM,12:53 PM,136,02:16:00
Life,Family,2019/04/04,10:25 PM,11:59 PM,95,01:35:00
Life,Family,2019/04/05,12:00 AM,12:49 AM,49,00:49:00
Life,Family,2019/04/05,9:08 AM,11:59 PM,892,14:52:00
Life,Family,2019/04/06,12:00 AM,12:06 AM,6,00:06:00
Life,Family,2019/04/06,3:08 PM,11:03 PM,475,07:55:00
Life,Family,2019/04/07,7:08 PM,11:59 PM,292,04:52:00
Life,Family,2019/04/08,12:00 AM,12:11 AM,11,00:11:00
Life,Family,2019/04/08,9:15 AM,10:37 AM,82,01:22:00
Life,Family,2019/04/08,8:14 PM,10:45 PM,151,02:31:00
Life,Family,2019/04/09,3:25 PM,11:59 PM,515,08:35:00
Life,Family,2019/04/10,12:00 AM,1:05 AM,65,01:05:00
Life,Family,2019/04/10,10:18 AM,1:09 PM,171,02:51:00
Life,Family,2019/04/10,10:51 PM,11:59 PM,69,01:09:00
Life,Family,2019/04/11,12:00 AM,12:46 AM,46,00:46:00
Life,Family,2019/04/11,10:36 AM,12:34 PM,118,01:58:00
Life,Family,2019/04/11,10:05 PM,11:59 PM,115,01:55:00
Life,Family,2019/04/12,12:00 AM,1:29 AM,89,01:29:00
Life,Family,2019/04/12,9:58 AM,11:59 PM,842,14:02:00
Life,Family,2019/04/13,12:00 AM,12:54 AM,54,00:54:00
Life,Family,2019/04/13,10:26 AM,11:48 PM,802,13:22:00
Life,Family,2019/04/14,9:09 AM,10:03 AM,54,00:54:00
Life,Family,2019/04/14,7:14 PM,11:59 PM,286,04:46:00
Life,Family,2019/04/15,12:00 AM,12:55 AM,55,00:55:00
Life,Family,2019/04/15,9:35 AM,10:42 AM,67,01:07:00
Life,Family,2019/04/15,8:15 PM,10:56 PM,161,02:41:00
Life,Family,2019/04/16,3:17 PM,11:59 PM,523,08:43:00
Life,Family,2019/04/17,12:00 AM,12:53 AM,53,00:53:00
Life,Family,2019/04/17,10:38 AM,12:29 PM,111,01:51:00
Life,Family,2019/04/17,10:04 PM,11:59 PM,116,01:56:00
Life,Family,2019/04/18,12:00 AM,1:22 AM,82,01:22:00
Life,Family,2019/04/18,10:54 AM,11:59 PM,786,13:06:00
Life,Family,2019/04/19,12:00 AM,1:29 AM,89,01:29:00
Life,Family,2019/04/19,10:00 AM,11:29 PM,809,13:29:00
Life,Family,2019/04/20,4:13 PM,4:27 PM,14,00:14:00
Life,Family,2019/04/20,4:56 PM,11:53 PM,417,06:57:00
Life,Family,2019/04/21,8:53 AM,9:02 AM,9,00:09:00
Life,Family,2019/04/21,12:00 PM,5:25 PM,325,05:25:00
Life,Family,2019/04/21,6:10 PM,11:45 PM,335,05:35:00
Life,Family,2019/04/22,9:22 AM,11:27 AM,125,02:05:00
Life,Family,2019/04/22,8:25 PM,10:59 PM,154,02:34:00
Life,Family,2019/04/23,4:50 PM,11:59 PM,430,07:10:00
Life,Family,2019/04/24,12:00 AM,1:29 AM,89,01:29:00
Life,Family,2019/04/24,10:56 AM,11:59 PM,784,13:04:00
Life,Family,2019/04/25,12:00 AM,1:26 AM,86,01:26:00
Life,Family,2019/04/25,9:30 AM,11:59 PM,870,14:30:00
Life,Family,2019/04/26,12:00 AM,12:29 AM,29,00:29:00
Life,Family,2019/04/26,10:35 AM,12:47 PM,132,02:12:00
Life,Family,2019/04/26,10:01 PM,11:59 PM,119,01:59:00
Life,Family,2019/04/27,12:00 AM,12:29 AM,29,00:29:00
Life,Family,2019/04/27,10:33 AM,12:19 PM,106,01:46:00
Life,Family,2019/04/27,10:04 PM,11:59 PM,116,01:56:00
Life,Family,2019/04/28,12:00 AM,1:56 AM,116,01:56:00
Life,Family,2019/04/28,10:20 AM,11:59 PM,820,13:40:00
Life,Family,2019/04/29,12:00 AM,1:06 AM,66,01:06:00
Life,Family,2019/04/29,9:36 AM,12:36 PM,180,03:00:00
Life,Family,2019/04/29,10:00 PM,11:59 PM,120,02:00:00
Life,Family,2019/04/30,12:00 AM,1:20 AM,80,01:20:00
Life,Family,2019/04/30,10:23 AM,10:28 AM,5,00:05:00
Life,Family,2019/04/30,8:01 PM,11:59 PM,239,03:59:00
Projects,Automation,2019/04/01,9:19 PM,9:31 PM,12,00:12:00
Projects,Automation,2019/04/01,11:00 PM,11:59 PM,60,01:00:00
Projects,Automation,2019/04/02,12:00 AM,1:52 AM,112,01:52:00
Projects,Automation,2019/04/04,11:40 PM,11:59 PM,20,00:20:00
Projects,Automation,2019/04/05,12:00 AM,12:16 AM,16,00:16:00
Projects,Automation,2019/04/06,12:54 PM,4:58 PM,244,04:04:00
Projects,Automation,2019/04/06,8:10 PM,11:30 PM,200,03:20:00
Projects,Automation,2019/04/08,12:56 AM,1:21 AM,25,00:25:00
Projects,Automation,2019/04/09,2:07 PM,4:25 PM,138,02:18:00
Projects,Automation,2019/04/12,2:33 AM,3:03 AM,30,00:30:00
Projects,Automation,2019/04/12,6:32 PM,7:00 PM,28,00:28:00
Projects,Automation,2019/04/14,11:00 AM,2:28 PM,208,03:28:00
Projects,Automation,2019/04/15,10:42 AM,11:00 AM,18,00:18:00
Projects,Automation,2019/04/15,12:26 PM,3:00 PM,154,02:34:00
Projects,Automation,2019/04/15,3:20 PM,4:01 PM,41,00:41:00
Projects,Automation,2019/04/16,10:41 AM,11:25 AM,44,00:44:00
Projects,Automation,2019/04/16,3:01 PM,3:17 PM,16,00:16:00
Projects,Automation,2019/04/16,8:56 PM,9:30 PM,34,00:34:00
Projects,Automation,2019/04/17,2:21 PM,3:22 PM,61,01:01:00
Projects,Automation,2019/04/21,9:02 AM,9:15 AM,13,00:13:00
Projects,Automation,2019/04/21,11:00 PM,11:59 PM,60,01:00:00
Projects,Automation,2019/04/22,12:00 AM,1:26 AM,86,01:26:00
Projects,Automation,2019/04/22,4:30 PM,5:02 PM,32,00:32:00
Projects,Automation,2019/04/24,11:00 PM,11:59 PM,60,01:00:00
Projects,Automation,2019/04/25,12:00 AM,1:00 AM,60,01:00:00
Projects,Automation,2019/04/29,3:40 PM,3:41 PM,1,00:01:00
Projects,Automation,2019/04/29,7:11 PM,8:34 PM,83,01:23:00
Work,Client,2019/04/26,2:50 PM,8:10 PM,320,05:20:00
Work,Client,2019/04/27,2:13 PM,3:54 PM,101,01:41:00
Work,Client,2019/04/29,12:50 PM,3:40 PM,170,02:50:00
Work,Client,2019/04/29,3:55 PM,4:15 PM,20,00:20:00
Work,Client,2019/04/29,5:30 PM,6:40 PM,70,01:10:00
Work,Client,2019/04/30,2:40 PM,3:40 PM,60,01:00:00
Life,Sleeping,2019/04/01,2:30 AM,10:00 AM,450,07:30:00
Life,Sleeping,2019/04/02,2:23 AM,9:40 AM,437,07:17:00
Life,Sleeping,2019/04/03,1:04 AM,9:00 AM,476,07:56:00
Life,Sleeping,2019/04/04,2:13 AM,10:37 AM,504,08:24:00
Life,Sleeping,2019/04/05,1:38 AM,9:04 AM,446,07:26:00
Life,Sleeping,2019/04/06,2:53 AM,10:39 AM,466,07:46:00
Life,Sleeping,2019/04/07,1:57 AM,10:29 AM,512,08:32:00
Life,Sleeping,2019/04/08,1:21 AM,9:15 AM,474,07:54:00
Life,Sleeping,2019/04/09,12:59 AM,9:00 AM,481,08:01:00
Life,Sleeping,2019/04/10,2:16 AM,10:18 AM,482,08:02:00
Life,Sleeping,2019/04/11,2:40 AM,10:36 AM,476,07:56:00
Life,Sleeping,2019/04/12,3:03 AM,9:58 AM,415,06:55:00
Life,Sleeping,2019/04/13,2:59 AM,10:26 AM,447,07:27:00
Life,Sleeping,2019/04/14,12:14 AM,9:09 AM,535,08:55:00
Life,Sleeping,2019/04/15,2:00 AM,9:35 AM,455,07:35:00
Life,Sleeping,2019/04/16,1:35 AM,8:28 AM,413,06:53:00
Life,Sleeping,2019/04/17,2:41 AM,10:38 AM,477,07:57:00
Life,Sleeping,2019/04/18,2:45 AM,10:54 AM,489,08:09:00
Life,Sleeping,2019/04/19,2:00 AM,10:00 AM,480,08:00:00
Life,Sleeping,2019/04/20,2:05 AM,9:51 AM,466,07:46:00
Life,Sleeping,2019/04/21,1:20 AM,8:53 AM,453,07:33:00
Life,Sleeping,2019/04/22,1:26 AM,9:22 AM,476,07:56:00
Life,Sleeping,2019/04/23,1:13 AM,9:14 AM,481,08:01:00
Life,Sleeping,2019/04/24,1:45 AM,10:56 AM,551,09:11:00
Life,Sleeping,2019/04/25,2:06 AM,9:30 AM,444,07:24:00
Life,Sleeping,2019/04/26,2:14 AM,10:35 AM,501,08:21:00
Life,Sleeping,2019/04/27,2:29 AM,10:33 AM,484,08:04:00
Life,Sleeping,2019/04/28,1:56 AM,10:20 AM,504,08:24:00
Life,Sleeping,2019/04/29,2:00 AM,9:36 AM,456,07:36:00
Life,Sleeping,2019/04/30,1:59 AM,10:23 AM,504,08:24:00
Projects,Blog,2019/04/11,7:57 PM,11:03 PM,186,03:06:00
Projects,Blog,2019/04/11,11:57 PM,11:59 PM,3,00:03:00
Projects,Blog,2019/04/12,12:00 AM,12:55 AM,55,00:55:00
Projects,Blog,2019/04/16,9:30 PM,11:59 PM,150,02:30:00
Projects,Blog,2019/04/17,12:00 AM,12:05 AM,5,00:05:00
Projects,Blog,2019/04/17,8:32 PM,11:01 PM,149,02:29:00
Projects,Blog,2019/04/26,9:10 PM,10:43 PM,93,01:33:00
Projects,Blog,2019/04/27,9:00 PM,11:20 PM,140,02:20:00
Projects,Blog,2019/04/28,1:20 PM,3:51 PM,151,02:31:00
Projects,Blog,2019/04/29,8:34 PM,10:55 PM,141,02:21:00
Projects,Blog,2019/04/29,11:33 PM,11:59 PM,27,00:27:00
Projects,Blog,2019/04/30,12:00 AM,1:00 AM,60,01:00:00
Projects,Blog,2019/04/30,10:40 AM,11:01 AM,21,00:21:00
Projects,Blog,2019/04/30,11:40 AM,12:16 PM,36,00:36:00
Projects,Blog,2019/04/30,6:13 PM,9:07 PM,174,02:54:00
Projects,Blog,2019/04/30,10:40 PM,11:59 PM,80,01:20:00
Life,Accounting,2019/04/12,11:03 PM,11:59 PM,57,00:57:00
Life,Accounting,2019/04/13,12:00 AM,12:46 AM,46,00:46:00
Work,Client,2019/04/02,6:32 PM,7:58 PM,86,01:26:00
Work,Client,2019/04/03,7:46 PM,8:21 PM,35,00:35:00
Life,Chores,2019/04/01,8:29 PM,9:19 PM,50,00:50:00
Life,Chores,2019/04/04,9:29 PM,10:25 PM,56,00:56:00
Life,Chores,2019/04/07,10:39 AM,10:43 AM,4,00:04:00
Life,Chores,2019/04/07,5:47 PM,7:08 PM,81,01:21:00
Life,Chores,2019/04/08,9:54 AM,10:11 AM,17,00:17:00
Life,Chores,2019/04/09,12:33 PM,1:11 PM,38,00:38:00
Life,Chores,2019/04/10,11:10 AM,11:34 AM,24,00:24:00
Life,Chores,2019/04/10,4:01 PM,4:59 PM,58,00:58:00
Life,Chores,2019/04/10,9:38 PM,10:42 PM,64,01:04:00
Life,Chores,2019/04/12,10:14 PM,10:49 PM,35,00:35:00
Life,Chores,2019/04/15,10:42 AM,11:00 AM,18,00:18:00
Life,Chores,2019/04/15,7:47 PM,7:58 PM,11,00:11:00
Life,Chores,2019/04/15,7:58 PM,9:30 PM,92,01:32:00
Life,Chores,2019/04/16,8:05 PM,8:30 PM,25,00:25:00
Life,Chores,2019/04/17,11:01 PM,11:28 PM,27,00:27:00
Life,Chores,2019/04/19,6:46 PM,7:15 PM,29,00:29:00
Life,Chores,2019/04/20,11:01 AM,12:07 PM,66,01:06:00
Life,Chores,2019/04/21,9:47 AM,10:18 AM,31,00:31:00
Life,Chores,2019/04/22,6:50 PM,8:11 PM,81,01:21:00
Life,Chores,2019/04/23,4:37 PM,4:50 PM,13,00:13:00
Life,Chores,2019/04/26,10:45 AM,11:45 AM,60,01:00:00
Life,Chores,2019/04/26,8:10 PM,9:10 PM,60,01:00:00
Life,Chores,2019/04/27,11:07 AM,12:19 PM,72,01:12:00
Life,Chores,2019/04/29,11:00 AM,12:04 PM,64,01:04:00
Life,Chores,2019/04/29,4:14 PM,5:47 PM,93,01:33:00
Media,Social,2019/04/01,4:33 PM,4:43 PM,10,00:10:00
Projects,Rustled Jimmies,2019/04/08,2:50 PM,5:00 PM,130,02:10:00
Media,Music,2019/04/04,1:06 PM,2:01 PM,55,00:55:00
Media,Music,2019/04/06,12:50 AM,1:12 AM,22,00:22:00
Media,Music,2019/04/07,12:19 AM,1:21 AM,62,01:02:00
Media,Music,2019/04/07,1:11 PM,3:17 PM,126,02:06:00
Media,Music,2019/04/08,7:12 PM,8:14 PM,62,01:02:00
Media,Music,2019/04/11,11:58 PM,11:59 PM,2,00:02:00
Media,Music,2019/04/12,12:00 AM,12:55 AM,55,00:55:00
Media,Music,2019/04/12,2:33 AM,3:03 AM,30,00:30:00
Media,Music,2019/04/12,3:32 PM,4:46 PM,74,01:14:00
Media,Music,2019/04/15,1:25 PM,1:58 PM,33,00:33:00
Media,Music,2019/04/17,1:55 PM,2:02 PM,7,00:07:00
Media,Music,2019/04/20,9:47 PM,11:49 PM,122,02:02:00
Media,Music,2019/04/21,5:25 PM,6:30 PM,65,01:05:00
Media,Music,2019/04/25,11:57 AM,3:27 PM,210,03:30:00
Media,Music,2019/04/25,3:51 PM,6:03 PM,132,02:12:00
Media,Music,2019/04/26,12:47 PM,1:38 PM,51,00:51:00
Media,Music,2019/04/27,4:15 PM,5:08 PM,53,00:53:00
Media,Music,2019/04/27,9:56 PM,10:04 PM,8,00:08:00
Media,Music,2019/04/29,11:33 PM,11:59 PM,27,00:27:00
Media,Music,2019/04/30,12:00 AM,1:00 AM,60,01:00:00
Media,Music,2019/04/30,2:44 PM,3:40 PM,56,00:56:00
Media,Music,2019/04/30,6:23 PM,8:01 PM,98,01:38:00
Media,Music,2019/04/30,10:40 PM,11:59 PM,80,01:20:00
Media,Podcasts,2019/04/01,1:04 PM,3:56 PM,172,02:52:00
Media,Podcasts,2019/04/01,4:43 PM,5:04 PM,21,00:21:00
Media,Podcasts,2019/04/01,5:20 PM,9:31 PM,251,04:11:00
Media,Podcasts,2019/04/01,11:41 PM,11:59 PM,19,00:19:00
Media,Podcasts,2019/04/02,12:00 AM,1:52 AM,112,01:52:00
Media,Podcasts,2019/04/02,10:11 AM,3:17 PM,306,05:06:00
Media,Podcasts,2019/04/03,9:59 AM,10:13 AM,14,00:14:00
Media,Podcasts,2019/04/03,12:45 PM,1:22 PM,37,00:37:00
Media,Podcasts,2019/04/03,3:41 PM,4:03 PM,22,00:22:00
Media,Podcasts,2019/04/04,2:00 AM,2:13 AM,13,00:13:00
