Group,Task,Date,Start,Finish,Minutes,Duration
Media,Podcasts,2019/04/04,2:01 PM,6:32 PM,271,04:31:00
Media,Podcasts,2019/04/04,9:29 PM,10:25 PM,56,00:56:00
Media,Podcasts,2019/04/05,12:49 AM,1:38 AM,49,00:49:00
Media,Podcasts,2019/04/05,10:08 AM,10:23 AM,15,00:15:00
Media,Podcasts,2019/04/06,1:12 AM,2:53 AM,101,01:41:00
Media,Podcasts,2019/04/06,10:39 AM,11:29 AM,50,00:50:00
Media,Podcasts,2019/04/06,11:03 PM,11:59 PM,57,00:57:00
Media,Podcasts,2019/04/07,12:00 AM,12:19 AM,19,00:19:00
Media,Podcasts,2019/04/07,1:21 AM,1:57 AM,36,00:36:00
Media,Podcasts,2019/04/07,10:39 AM,10:43 AM,4,00:04:00
Media,Podcasts,2019/04/07,3:17 PM,7:08 PM,231,03:51:00
Media,Podcasts,2019/04/07,10:24 PM,11:26 PM,62,01:02:00
Media,Podcasts,2019/04/08,10:37 AM,11:38 AM,61,01:01:00
Media,Podcasts,2019/04/08,1:14 PM,2:24 PM,70,01:10:00
Media,Podcasts,2019/04/08,2:57 PM,5:20 PM,143,02:23:00
Media,Podcasts,2019/04/08,5:43 PM,7:03 PM,80,01:20:00
Media,Podcasts,2019/04/08,11:42 PM,11:59 PM,18,00:18:00
Media,Podcasts,2019/04/09,12:00 AM,12:59 AM,59,00:59:00
Media,Podcasts,2019/04/09,9:22 AM,2:07 PM,285,04:45:00
Media,Podcasts,2019/04/09,4:25 PM,4:44 PM,19,00:19:00
Media,Podcasts,2019/04/10,1:21 AM,2:16 AM,55,00:55:00
Media,Podcasts,2019/04/10,11:10 AM,11:34 AM,24,00:24:00
Media,Podcasts,2019/04/10,1:09 PM,4:01 PM,172,02:52:00
Media,Podcasts,2019/04/10,4:59 PM,9:38 PM,279,04:39:00
Media,Podcasts,2019/04/10,10:42 PM,10:45 PM,3,00:03:00
Media,Podcasts,2019/04/11,1:36 AM,2:40 AM,64,01:04:00
Media,Podcasts,2019/04/11,12:34 PM,10:05 PM,571,09:31:00
Media,Podcasts,2019/04/12,1:29 AM,2:33 AM,64,01:04:00
Media,Podcasts,2019/04/12,10:14 PM,11:03 PM,49,00:49:00
Media,Podcasts,2019/04/13,12:54 AM,2:59 AM,125,02:05:00
Media,Podcasts,2019/04/13,11:33 AM,11:58 AM,25,00:25:00
Media,Podcasts,2019/04/13,1:49 PM,2:39 PM,50,00:50:00
Media,Podcasts,2019/04/13,3:38 PM,4:18 PM,40,00:40:00
Media,Podcasts,2019/04/13,4:29 PM,5:00 PM,31,00:31:00
Media,Podcasts,2019/04/13,11:53 PM,11:59 PM,7,00:07:00
Media,Podcasts,2019/04/14,12:00 AM,12:14 AM,14,00:14:00
Media,Podcasts,2019/04/14,10:21 AM,7:14 PM,533,08:53:00
Media,Podcasts,2019/04/15,1:51 AM,2:00 AM,9,00:09:00
Media,Podcasts,2019/04/15,1:58 PM,3:00 PM,62,01:02:00
Media,Podcasts,2019/04/15,3:20 PM,4:01 PM,41,00:41:00
Media,Podcasts,2019/04/15,4:24 PM,7:58 PM,214,03:34:00
Media,Podcasts,2019/04/16,1:26 AM,1:35 AM,9,00:09:00
Media,Podcasts,2019/04/16,9:12 AM,3:17 PM,365,06:05:00
Media,Podcasts,2019/04/17,2:21 PM,10:04 PM,463,07:43:00
Media,Podcasts,2019/04/18,1:22 AM,2:45 AM,83,01:23:00
Media,Podcasts,2019/04/18,5:26 PM,5:45 PM,19,00:19:00
Media,Podcasts,2019/04/18,7:33 PM,7:45 PM,12,00:12:00
Media,Podcasts,2019/04/19,1:39 AM,2:00 AM,21,00:21:00
Media,Podcasts,2019/04/19,1:57 PM,2:10 PM,13,00:13:00
Media,Podcasts,2019/04/20,1:52 AM,2:05 AM,13,00:13:00
Media,Podcasts,2019/04/20,11:03 AM,1:07 PM,124,02:04:00
Media,Podcasts,2019/04/20,1:37 PM,2:43 PM,66,01:06:00
Media,Podcasts,2019/04/20,3:19 PM,3:26 PM,7,00:07:00
Media,Podcasts,2019/04/20,3:26 PM,4:13 PM,47,00:47:00
Media,Podcasts,2019/04/20,4:27 PM,4:56 PM,29,00:29:00
Media,Podcasts,2019/04/21,9:47 AM,12:00 PM,133,02:13:00
Media,Podcasts,2019/04/22,10:29 AM,10:35 AM,6,00:06:00
Media,Podcasts,2019/04/22,11:27 AM,12:10 PM,43,00:43:00
Media,Podcasts,2019/04/22,1:48 PM,2:32 PM,44,00:44:00
Media,Podcasts,2019/04/22,4:30 PM,5:02 PM,32,00:32:00
Media,Podcasts,2019/04/22,5:10 PM,5:19 PM,9,00:09:00
Media,Podcasts,2019/04/23,9:37 AM,1:00 PM,203,03:23:00
Media,Podcasts,2019/04/23,3:45 PM,4:37 PM,52,00:52:00
Media,Podcasts,2019/04/24,1:29 AM,1:45 AM,16,00:16:00
Media,Podcasts,2019/04/24,10:27 PM,10:54 PM,27,00:27:00
Media,Podcasts,2019/04/25,6:31 PM,7:08 PM,37,00:37:00
Media,Podcasts,2019/04/26,1:49 AM,2:14 AM,25,00:25:00
Media,Podcasts,2019/04/26,1:35 PM,2:55 PM,80,01:20:00
Media,Podcasts,2019/04/26,2:45 PM,5:30 PM,165,02:45:00
Media,Podcasts,2019/04/27,1:05 PM,4:15 PM,190,03:10:00
Media,Podcasts,2019/04/27,5:08 PM,9:56 PM,288,04:48:00
Media,Podcasts,2019/04/29,4:14 PM,5:36 PM,82,01:22:00
Media,Podcasts,2019/04/29,7:26 PM,8:21 PM,55,00:55:00
Media,Podcasts,2019/04/30,4:19 PM,4:22 PM,3,00:03:00
Media,Podcasts,2019/04/30,4:50 PM,5:54 PM,64,01:04:00
Work,Client,2019/04/30,11:00 AM,11:40 AM,40,00:40:00
Life,Misc,2019/04/01,1:46 AM,1:57 AM,11,00:11:00
Life,Misc,2019/04/02,9:40 AM,10:11 AM,31,00:31:00
Life,Misc,2019/04/04,6:32 PM,6:39 PM,7,00:07:00
Life,Misc,2019/04/05,9:04 AM,10:08 AM,64,01:04:00
Life,Misc,2019/04/06,11:29 AM,12:01 PM,32,00:32:00
Life,Misc,2019/04/07,10:29 AM,10:39 AM,10,00:10:00
Life,Misc,2019/04/09,9:00 AM,9:22 AM,22,00:22:00
Life,Misc,2019/04/16,1:19 AM,1:26 AM,7,00:07:00
Life,Misc,2019/04/16,8:28 AM,8:44 AM,16,00:16:00
Life,Misc,2019/04/20,9:51 AM,11:01 AM,70,01:10:00
Life,Misc,2019/04/21,9:15 AM,9:47 AM,32,00:32:00
Life,Misc,2019/04/22,2:55 PM,3:45 PM,50,00:50:00
Life,Misc,2019/04/22,3:45 PM,4:30 PM,45,00:45:00
Life,Misc,2019/04/23,9:14 AM,9:37 AM,23,00:23:00
Life,Misc,2019/04/27,2:26 AM,2:29 AM,3,00:03:00
Life,Misc,2019/04/30,10:28 AM,10:40 AM,12,00:12:00
Life,Misc,2019/04/30,3:40 PM,4:19 PM,39,00:39:00
Work,Admin,2019/04/01,3:59 PM,4:33 PM,34,00:34:00
Work,Admin,2019/04/04,9:22 PM,9:29 PM,7,00:07:00
Work,Admin,2019/04/08,7:12 PM,8:14 PM,62,01:02:00
Work,Admin,2019/04/15,3:00 PM,3:20 PM,20,00:20:00
Work,Admin,2019/04/15,4:02 PM,4:24 PM,22,00:22:00
Work,Admin,2019/04/25,11:57 AM,12:26 PM,29,00:29:00
Work,Admin,2019/04/29,3:41 PM,3:57 PM,16,00:16:00
Media,Reading,2019/04/01,1:57 AM,2:30 AM,33,00:33:00
Media,Reading,2019/04/02,1:52 AM,2:23 AM,31,00:31:00
Media,Reading,2019/04/02,11:04 PM,11:59 PM,56,00:56:00
Media,Reading,2019/04/03,12:00 AM,1:04 AM,64,01:04:00
Media,Reading,2019/04/04,10:55 AM,11:26 AM,31,00:31:00
Media,Reading,2019/04/06,8:05 PM,8:10 PM,5,00:05:00
Media,Reading,2019/04/07,11:26 PM,11:59 PM,34,00:34:00
Media,Reading,2019/04/08,12:00 AM,12:56 AM,56,00:56:00
Media,Reading,2019/04/08,2:24 PM,2:50 PM,26,00:26:00
Media,Reading,2019/04/08,5:20 PM,5:43 PM,23,00:23:00
Media,Reading,2019/04/08,7:03 PM,7:12 PM,9,00:09:00
Media,Reading,2019/04/08,10:38 PM,11:42 PM,64,01:04:00
Media,Reading,2019/04/10,12:15 AM,1:21 AM,66,01:06:00
Media,Reading,2019/04/10,10:45 PM,10:51 PM,6,00:06:00
Media,Reading,2019/04/11,12:46 AM,1:36 AM,50,00:50:00
Media,Reading,2019/04/12,2:30 PM,5:03 PM,153,02:33:00
Media,Reading,2019/04/13,12:00 PM,12:44 PM,44,00:44:00
Media,Reading,2019/04/13,10:46 PM,11:53 PM,67,01:07:00
Media,Reading,2019/04/15,10:56 PM,11:02 PM,6,00:06:00
Media,Reading,2019/04/15,11:31 PM,11:59 PM,29,00:29:00
Media,Reading,2019/04/16,12:00 AM,1:19 AM,79,01:19:00
Media,Reading,2019/04/17,12:53 AM,2:41 AM,108,01:48:00
Media,Reading,2019/04/19,1:29 AM,1:39 AM,10,00:10:00
Media,Reading,2019/04/19,11:27 PM,11:40 PM,13,00:13:00
Media,Reading,2019/04/20,9:45 PM,11:49 PM,124,02:04:00
Media,Reading,2019/04/22,12:10 PM,1:48 PM,98,01:38:00
Media,Reading,2019/04/22,2:32 PM,2:55 PM,23,00:23:00
Media,Reading,2019/04/22,5:02 PM,5:10 PM,8,00:08:00
Media,Reading,2019/04/22,5:19 PM,8:25 PM,186,03:06:00
Media,Reading,2019/04/22,10:16 PM,11:59 PM,104,01:44:00
Media,Reading,2019/04/23,12:00 AM,12:06 AM,6,00:06:00
Media,Reading,2019/04/24,12:33 AM,1:29 AM,56,00:56:00
Media,Reading,2019/04/25,1:26 AM,2:06 AM,40,00:40:00
Media,Reading,2019/04/26,12:29 AM,12:32 AM,3,00:03:00
Media,Reading,2019/04/26,5:30 PM,10:01 PM,271,04:31:00
Media,Reading,2019/04/28,12:52 AM,1:56 AM,64,01:04:00
Media,Reading,2019/04/29,12:40 AM,2:00 AM,80,01:20:00
Media,Reading,2019/04/29,8:21 PM,9:18 PM,57,00:57:00
Media,Reading,2019/04/30,1:20 AM,1:59 AM,39,00:39:00
Media,Reading,2019/04/30,12:00 PM,2:44 PM,164,02:44:00
Media,Reading,2019/04/30,5:54 PM,6:23 PM,29,00:29:00
Media,Watching,2019/04/01,12:00 AM,1:46 AM,106,01:46:00
Media,Watching,2019/04/01,11:26 AM,1:02 PM,96,01:36:00
Media,Watching,2019/04/01,5:04 PM,5:20 PM,16,00:16:00
Media,Watching,2019/04/01,10:00 PM,11:41 PM,101,01:41:00
Media,Watching,2019/04/02,5:30 PM,6:32 PM,62,01:02:00
Media,Watching,2019/04/02,7:58 PM,11:04 PM,186,03:06:00
Media,Watching,2019/04/03,10:30 AM,12:43 PM,133,02:13:00
Media,Watching,2019/04/03,4:50 PM,7:46 PM,176,02:56:00
Media,Watching,2019/04/03,9:00 PM,11:59 PM,180,03:00:00
Media,Watching,2019/04/04,12:00 AM,12:26 AM,26,00:26:00
Media,Watching,2019/04/04,1:00 AM,2:00 AM,60,01:00:00
Media,Watching,2019/04/04,11:57 AM,12:33 PM,36,00:36:00
Media,Watching,2019/04/04,12:53 PM,1:06 PM,13,00:13:00
Media,Watching,2019/04/04,6:39 PM,8:58 PM,139,02:19:00
Media,Watching,2019/04/05,12:15 PM,1:03 PM,48,00:48:00
Media,Watching,2019/04/05,1:43 PM,11:01 PM,558,09:18:00
Media,Watching,2019/04/05,11:26 PM,11:59 PM,34,00:34:00
Media,Watching,2019/04/06,12:00 AM,12:50 AM,50,00:50:00
Media,Watching,2019/04/06,12:01 PM,3:08 PM,187,03:07:00
Media,Watching,2019/04/06,6:10 PM,6:29 PM,19,00:19:00
Media,Watching,2019/04/06,7:00 PM,7:46 PM,46,00:46:00
Media,Watching,2019/04/06,8:20 PM,9:22 PM,62,01:02:00
Media,Watching,2019/04/07,10:43 AM,12:39 PM,116,01:56:00
Media,Watching,2019/04/07,8:30 PM,10:24 PM,114,01:54:00
Media,Watching,2019/04/08,11:38 AM,1:14 PM,96,01:36:00
Media,Watching,2019/04/09,9:43 PM,11:59 PM,137,02:17:00
Media,Watching,2019/04/10,12:00 AM,12:15 AM,15,00:15:00
Media,Watching,2019/04/10,11:40 AM,1:09 PM,89,01:29:00
Media,Watching,2019/04/10,11:36 PM,11:59 PM,24,00:24:00
Media,Watching,2019/04/11,12:00 AM,12:46 AM,46,00:46:00
Media,Watching,2019/04/11,11:40 AM,12:34 PM,54,00:54:00
Media,Watching,2019/04/11,11:03 PM,11:57 PM,54,00:54:00
Media,Watching,2019/04/12,11:00 AM,11:37 AM,37,00:37:00
Media,Watching,2019/04/12,12:20 PM,1:00 PM,40,00:40:00
Media,Watching,2019/04/12,5:03 PM,6:32 PM,89,01:29:00
Media,Watching,2019/04/12,8:40 PM,10:14 PM,94,01:34:00
Media,Watching,2019/04/13,10:45 AM,11:33 AM,48,00:48:00
Media,Watching,2019/04/13,5:53 PM,10:46 PM,293,04:53:00
Media,Watching,2019/04/14,9:57 AM,10:20 AM,23,00:23:00
Media,Watching,2019/04/14,8:27 PM,10:26 PM,119,01:59:00
Media,Watching,2019/04/14,11:06 PM,11:59 PM,54,00:54:00
Media,Watching,2019/04/15,12:00 AM,1:51 AM,111,01:51:00
Media,Watching,2019/04/15,11:00 AM,1:25 PM,145,02:25:00
Media,Watching,2019/04/15,9:30 PM,10:47 PM,77,01:17:00
Media,Watching,2019/04/15,11:02 PM,11:31 PM,29,00:29:00
Media,Watching,2019/04/16,8:44 AM,9:12 AM,28,00:28:00
Media,Watching,2019/04/16,4:15 PM,5:05 PM,50,00:50:00
Media,Watching,2019/04/16,5:20 PM,8:05 PM,165,02:45:00
Media,Watching,2019/04/17,12:29 PM,12:45 PM,16,00:16:00
Media,Watching,2019/04/17,2:02 PM,2:21 PM,19,00:19:00
Media,Watching,2019/04/17,11:28 PM,11:59 PM,32,00:32:00
Media,Watching,2019/04/18,12:00 AM,1:13 AM,73,01:13:00
Media,Watching,2019/04/18,12:41 PM,1:10 PM,29,00:29:00
Media,Watching,2019/04/18,6:10 PM,7:30 PM,80,01:20:00
Media,Watching,2019/04/18,7:45 PM,8:20 PM,35,00:35:00
Media,Watching,2019/04/18,8:49 PM,11:59 PM,191,03:11:00
Media,Watching,2019/04/19,12:00 AM,12:48 AM,48,00:48:00
Media,Watching,2019/04/19,3:02 PM,6:46 PM,224,03:44:00
Media,Watching,2019/04/19,7:15 PM,11:19 PM,244,04:04:00
Media,Watching,2019/04/19,11:40 PM,11:59 PM,20,00:20:00
Media,Watching,2019/04/20,12:00 AM,1:52 AM,112,01:52:00
Media,Watching,2019/04/20,1:07 PM,1:37 PM,30,00:30:00
Media,Watching,2019/04/20,6:00 PM,9:47 PM,227,03:47:00
Media,Watching,2019/04/20,11:53 PM,11:59 PM,7,00:07:00
Media,Watching,2019/04/21,12:00 AM,1:20 AM,80,01:20:00
Media,Watching,2019/04/21,7:58 PM,10:08 PM,130,02:10:00
Media,Watching,2019/04/23,12:06 AM,1:13 AM,67,01:07:00
Media,Watching,2019/04/23,8:20 PM,9:27 PM,67,01:07:00
Media,Watching,2019/04/24,11:40 AM,2:07 PM,147,02:27:00
Media,Watching,2019/04/24,7:00 PM,9:17 PM,137,02:17:00
Media,Watching,2019/04/25,11:23 AM,11:57 AM,34,00:34:00
Media,Watching,2019/04/25,3:27 PM,3:51 PM,24,00:24:00
Media,Watching,2019/04/25,8:45 PM,11:59 PM,195,03:15:00
Media,Watching,2019/04/26,12:00 AM,12:29 AM,29,00:29:00
Media,Watching,2019/04/26,12:32 AM,1:49 AM,77,01:17:00
Media,Watching,2019/04/26,12:02 PM,12:12 PM,10,00:10:00
Media,Watching,2019/04/26,11:26 PM,11:59 PM,34,00:34:00
Media,Watching,2019/04/27,12:00 AM,12:17 AM,17,00:17:00
Media,Watching,2019/04/27,12:29 AM,2:26 AM,117,01:57:00
Media,Watching,2019/04/27,12:19 PM,1:05 PM,46,00:46:00
Media,Watching,2019/04/28,6:49 PM,11:03 PM,254,04:14:00
Media,Watching,2019/04/29,12:05 PM,2:04 PM,119,01:59:00
Media,Watching,2019/04/29,2:42 PM,3:40 PM,58,00:58:00
Media,Watching,2019/04/29,3:57 PM,4:14 PM,17,00:17:00
Media,Watching,2019/04/29,5:36 PM,7:26 PM,110,01:50:00
Media,Watching,2019/04/29,9:18 PM,9:51 PM,33,00:33:00
Media,Watching,2019/04/30,9:40 PM,10:35 PM,55,00:55:00
Work,Client,2019/04/25,12:30 PM,3:10 PM,160,02:40:00
Work,Client,2019/04/25,4:25 PM,5:45 PM,80,01:20:00
Work,Client,2019/04/25,5:45 PM,6:05 PM,20,00:20:00
Work,Client,2019/04/27,4:20 PM,10:40 PM,380,06:20:00
Work,Client,2019/04/30,12:15 PM,2:25 PM,130,02:10:00
Work,Client,2019/04/30,5:40 PM,6:13 PM,33,00:33:00
Work,Mentoring,2019/04/10,4:01 PM,4:59 PM,58,00:58:00
